StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.2,Q2.4,Q2.5,Q2.6,Q2.8_First Click,Q2.8_Last Click,Q2.8_Page Submit,Q2.8_Click Count,Q2.10,Q2.11_First Click,Q2.11_Last Click,Q2.11_Page Submit,Q2.11_Click Count,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.9_First Click,Q3.9_Last Click,Q3.9_Page Submit,Q3.9_Click Count,Q3.11,Q3.12_First Click,Q3.12_Last Click,Q3.12_Page Submit,Q3.12_Click Count,Q4.2_First Click,Q4.2_Last Click,Q4.2_Page Submit,Q4.2_Click Count,Q4.4,Q4.5_First Click,Q4.5_Last Click,Q4.5_Page Submit,Q4.5_Click Count,Q5.2,Q5.3_First Click,Q5.3_Last Click,Q5.3_Page Submit,Q5.3_Click Count,Q5.5,Q5.5_First Click,Q5.5_Last Click,Q5.5_Page Submit,Q5.5_Click Count,CoinFlip,Q6.2,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q8.4,id
2021-02-09 15:54:36,2021-02-09 15:58:16,IP Address,69.136.148.45,100,219,True,2021-02-09 15:58:16,R_3Odg78kGnRgivbK,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,23.785,57.94,58.817,5,Option 1,4.964,4.964,5.975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,No,To make you act on impulse and quickly,I think the study was about making quick decisions and weighing benefit fast,It was the right amount of time,71638
2021-02-09 18:15:13,2021-02-09 18:18:11,IP Address,67.194.203.172,100,178,True,2021-02-09 18:18:12,R_1CjdfCBZUUIcvhN,,,,,42.789306640625,-83.7135009765625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.1,0,Option 2,2.929,2.929,3.99,1,,,,,,,,,,,Option2,Option2,,,We did not have time to think about the other options,,Decision making when given time to think vs when there is less time to think?,It was too long,71743
2021-02-09 18:14:44,2021-02-09 18:20:48,IP Address,98.250.93.28,100,363,True,2021-02-09 18:20:48,R_1QDScyRtgHEzc5n,,,,,42.6584014892578125,-83.23639678955078125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,95.616,147.605,157.534,6,Option 2,8.649,8.649,10,1,,,,,,,,,,,,,,,,,,,,Option1,Option2,50,50,Yeah the cutoff and the timer made it stressful,To force people to make a choice based on instinct,If we are naturally and instinctively kind or selfish,It was too long,73329
2021-02-09 18:45:50,2021-02-09 18:52:51,IP Address,172.58.59.220,100,421,True,2021-02-09 18:52:51,R_3DtoJXAhwFsGFvo,,,,,39.681396484375,-104.883697509765625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,97.902,97.902,112.616,1,Option 2,10.939,10.939,13.463,1,Option2,Option2,60,40,No,,"I think the study was to see what decisions someone will make while depending on the decisions of someone else. ",It was the right amount of time,73308
2021-02-09 19:15:59,2021-02-09 19:22:48,IP Address,73.144.57.187,100,408,True,2021-02-09 19:22:49,R_3EZmn93DBIqboIz,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,113.407,153.062,154.527,6,Option 2,2.709,2.709,8.296,1,,,,,,,,,,,,,,,,,,,,Option1,Option1,75,25,no,force the participant to make a quick decision,the selflessness/selfishness of the participants based on how they decided to use their money,It was the right amount of time,73309
2021-02-09 19:32:47,2021-02-09 19:35:37,IP Address,142.105.35.3,100,170,True,2021-02-09 19:35:37,R_SHODeQpd7p37Fnz,,,,,40.8491973876953125,-73.97350311279296875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9.91,0,Option 2,4.003,4.003,4.948,1,,,,,,,,,,,Option2,Option2,,,no,,"risk-taking, greed",It was too long,72856
2021-02-09 20:05:58,2021-02-09 20:11:54,IP Address,203.184.132.228,100,355,True,2021-02-09 20:11:54,R_1mscKtDROARfJcO,,,,,22.2577972412109375,114.16571044921875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,33.819,110.005,111.695,4,Option 2,23.198,23.198,25.293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,yes,"it means less part of future that we can decide ","personal choice ",It was too short,73454
2021-02-09 22:11:35,2021-02-09 22:17:18,IP Address,96.94.153.29,100,343,True,2021-02-09 22:17:18,R_DUYrm3N45dtRWQF,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,64.731,71.408,80.052,2,Option 2,4.976,4.976,6.143,1,Option2,Option2,60,40,N/A,,"I think the study is about personal greediness. ",It was the right amount of time,73282
2021-02-09 22:44:53,2021-02-09 22:49:24,IP Address,173.14.49.233,100,271,True,2021-02-09 22:49:24,R_1C77btV6VIz9uVw,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,2.81,64.84,68.5,14,Option 1,5.127,8.943,10.056,2,Option2,Option1,65,35,It required you to not only use logic but also pose many hypotheticals.,,About money and our generosity and risk management.,It was too long,71775
2021-02-10 00:07:08,2021-02-10 00:12:42,IP Address,76.110.105.228,100,333,True,2021-02-10 00:12:42,R_T7a8pY7jXrSK62d,,,,,26.8238067626953125,-80.1407012939453125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,87.472,135.03,136.888,14,Option 1,3.888,3.888,4.97,1,,,,,,,,,,,,,,,,,,,,Option2,Option1,70,30,Nothing was bizarre or confusing,To make the participant not have enough time to think,Seeing Whether or not people would be selfish when given a monetary incentive,It was too long,71785
2021-02-10 00:57:07,2021-02-10 01:03:54,IP Address,104.241.44.166,100,407,True,2021-02-10 01:03:54,R_bKPdH5l8IOjf2Nj,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8.672,0,Option 1,9.457,9.457,10.889,1,,,,,,,,,,,Option1,Option2,,,no,,It is about whether people will take risks in different situaitons.,It was the right amount of time,73442
2021-02-10 12:00:38,2021-02-10 12:04:25,IP Address,50.245.99.113,100,226,True,2021-02-10 12:04:25,R_2QS8sa5ukqNXG1D,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,37.874,48.882,50.491,5,Option 2,7.905,7.905,8.864,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,No,To make you make a decision faster,How people make decisions about risks involving money while being timed,It was too long,72901
2021-02-10 12:41:39,2021-02-10 12:46:05,IP Address,174.230.2.196,100,265,True,2021-02-10 12:46:05,R_pga434LOKKcfaOB,,,,,42.5037994384765625,-83.348297119140625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,36.107,44.157,3,Option 1,3.532,4.388,7.418,2,,,,,,,,,,,Option2,Option2,,,I don't think anything was confusing.,,"Risk and reward. ",It was too long,72695
2021-02-10 13:45:56,2021-02-10 13:54:41,IP Address,68.46.170.62,100,524,True,2021-02-10 13:54:42,R_Z8leKvK8FicD5fP,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,45.893,236.931,239.255,8,Option 1,11.732,11.732,23.978,1,,,,,,,,,,,,,,,,,,,,Option1,Option1,70,30,This game seemed kind of complicated.,To pressure you to go with your gut.,Finding out how selfish people are with money.,It was too long,73190
2021-02-10 14:55:08,2021-02-10 15:03:32,IP Address,98.224.142.22,100,504,True,2021-02-10 15:03:32,R_33EB7k9sv5poyB3,,,,,42.238494873046875,-83.1782989501953125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,47.815,200.967,223.996,2,Option 2,39.176,39.176,40.574,1,Option2,Option2,50,50,The first beginning pages,,To see if people are willing to give someone money on a chance or just keep the money for themselves,It was too short,72258
2021-02-10 15:42:49,2021-02-10 15:46:56,IP Address,68.40.142.99,100,247,True,2021-02-10 15:46:56,R_1lylsHCPqtr1kDi,,,,,42.3574981689453125,-83.2162017822265625,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,46.568,70.28,71.332,4,Option 2,5.095,5.095,6.072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,No,Too not think to hard about other scenarios going on in our head,I honestly don't have the slightest clue,It was too long,71650
2021-02-10 15:46:41,2021-02-10 15:51:38,IP Address,47.26.25.60,100,296,True,2021-02-10 15:51:38,R_1Cmxr4cnet8jhOr,,,,,43.003997802734375,-84.56929779052734375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.133,0,Option 1,8.265,8.265,9.728,1,,,,,,,,,,,Option1,Option2,,,"No, there wasn't anything bizarre about the study.",,"I think the study was about selfish tendencies and seeing how gambling affects people, especially when your option puts another person at a better advantage if you lose.",It was too long,71681
2021-02-10 16:44:48,2021-02-10 16:53:59,IP Address,99.8.86.254,100,551,True,2021-02-10 16:53:59,R_Xw7O3AtRFYa1rln,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,36.829,368.842,369.852,13,Option 2,6.466,6.466,7.589,1,,,,,,,,,,,,,,,,,,,,Option2,Option2,30,70,None,To make the participant think less about their decision.,Decision making and generosity towards others,It was too short,72741
2021-02-10 16:59:27,2021-02-10 17:04:19,IP Address,67.248.238.178,100,291,True,2021-02-10 17:04:19,R_2WOr72P5pUWuXec,,,,,42.811492919921875,-73.864898681640625,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,73.526,88.141,89.47,4,Option 2,1.824,1.824,3.634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option2,,,no,to get the answer that first came into the subject's mind,taking risks in decision making,It was too long,71675
2021-02-10 17:40:49,2021-02-10 17:46:51,IP Address,67.194.230.55,100,362,True,2021-02-10 17:46:51,R_2AQFmk227h9pzu7,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,52.842,52.842,67.122,1,Option 2,9.269,13.162,15.232,2,Option2,Option2,15,85,The fact that my decision seemed to drive the outcomes of the study.,,"I think it's about the decisions people make when 1. they are making them with money that is not theirs, 2. they know explicit possible outcomes for their actions, which can help them make a more informed decision, and 3. the risk people are willing to take in general when knowing what the benefit or cost is to someone else. ",It was too long,72176
2021-02-10 20:42:04,2021-02-10 20:46:31,IP Address,73.144.197.61,100,266,True,2021-02-10 20:46:31,R_6Ee9jynpRGaAOaZ,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,80.092,94.843,95.909,5,Option 2,3.034,3.034,4.177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option1,,,I do not  think so,to make you decide faster,"reaction time in regards to financial situations ",It was the right amount of time,72868
2021-02-11 00:12:26,2021-02-11 00:18:18,IP Address,208.75.19.158,100,352,True,2021-02-11 00:18:18,R_vAcFKYBdiFtukXn,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,70.966,76.333,79.647,3,Option 2,11.847,11.847,13.053,1,Option2,Option2,40,60,"No, I thought it was interesting.",,"I think it was about taking chances/gamboling, as well as measuring random trust that humans have for each other.",It was too long,73287
2021-02-11 00:37:53,2021-02-11 00:41:15,IP Address,72.44.110.79,100,201,True,2021-02-11 00:41:15,R_5hVIZWgny9ZEt6p,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.192,10.782,19.513,2,Option 2,3.636,3.636,7.901,1,,,,,,,,,,,Option2,Option2,,,Not in particular,,To see if another participant receiving more money when you lose the lottery affects your decision.,It was the right amount of time,72798
2021-02-11 11:44:39,2021-02-11 11:55:25,IP Address,68.45.23.13,100,645,True,2021-02-11 11:55:25,R_WxHVvBcCmeMM3FT,,,,,39.1396942138671875,-86.51409912109375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,False,True,False,False,10.428,148.653,184.711,7,Option 2,5.938,9.592,19.781,2,,,,,,,,,,,,,,,,,,,,Option1,Option2,75,25,No,To get you to make quick decisions and go with your first instinct,Risk taking,It was the right amount of time,71852
2021-02-11 12:15:33,2021-02-11 12:21:28,IP Address,69.136.149.124,100,354,True,2021-02-11 12:21:28,R_3p3x9nlOT96LU68,,,,,42.2324066162109375,-83.70169830322265625,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,A,30,False,True,False,False,73.408,140.504,141.337,9,Option 2,2.213,2.213,3.092,1,,,,,,,,,,,,,,,,,,,,Option1,Option1,50,50,No,"Encourages participants to ""go with their gut"" or their first instinct",Selfishness vs Selflessness,It was the right amount of time,71773
2021-02-11 12:56:46,2021-02-11 13:06:00,IP Address,35.3.56.153,100,554,True,2021-02-11 13:06:01,R_2cnCjHwCrsEUqbc,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,35.325,35.325,37.559,1,Option 2,4.028,4.028,8.436,1,Option1,Option2,30,70,"No, options were clear",,Human's tendency to share depending on what type of rewards is given,It was the right amount of time,72374
2021-02-11 13:41:33,2021-02-11 13:45:51,IP Address,35.2.67.58,100,258,True,2021-02-11 13:45:52,R_2ROncnxZ0SeGNyF,,,,,42.2196044921875,-83.6045989990234375,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,47.151,55.503,57.144,4,Option 1,3.392,3.392,5.075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option1,Option2,,,"No. ","To add pressure to our decision making. ","Our willingness to risk loss or gain of money for ourselves, and how our feelings change when other people are involved. ",It was the right amount of time,72234
2021-02-11 15:47:43,2021-02-11 15:52:19,IP Address,108.254.160.135,100,276,True,2021-02-11 15:52:19,R_3dXG483Chc7wsS7,,,,,42.28070068359375,-83.78009796142578125,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.423,7.423,15.787,1,Option 1,3.799,3.799,4.659,1,,,,,,,,,,,Option1,Option1,,,I think the last question was odd because it would be irrelevant to me that the anonymous random person would win $20 by me losing,,Understanding if people would take risks with their moey,It was too long,71706
2021-02-11 16:13:27,2021-02-11 16:20:40,IP Address,198.0.127.45,100,433,True,2021-02-11 16:20:40,R_RUApd1Avach4BuF,,,,,42.270904541015625,-83.72679901123046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,A,30,False,True,False,False,48.174,226.483,227.472,6,Option 2,3.522,6.871,7.685,2,,,,,,,,,,,,,,,,,,,,Option1,Option2,30,70,No,To make the decision making process faster.,To tell how instinctual generosity is. Under pressure will people default to conservative or risky financial decisions and for the benefit of themselves or others.,It was the right amount of time,72361
2021-02-11 18:27:56,2021-02-11 18:34:57,IP Address,97.70.124.30,100,420,True,2021-02-11 18:34:57,R_PGlcrV0ZzMaCCSl,,,,,42.5063934326171875,-83.40689849853515625,anonymous,EN,I understand the information above and wish to continue,30,True,False,True,64.524,240.658,242.946,10,Option 1,1.82,1.82,3.409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option1,,,"Only confusing part is the after 30 seconds and the cutoff, made it too complex",Time pressure to choose the better option fast,"the nature of humans for risk taking, seeing what proportion of survey takers would take risks",It was too long,72749
2021-02-11 20:39:07,2021-02-11 20:43:20,IP Address,98.243.150.37,100,252,True,2021-02-11 20:43:20,R_0J5Olr3PMC9WT8B,,,,,42.6757965087890625,-82.91210174560546875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.565,0,Option 2,3.3,3.3,4.751,1,,,,,,,,,,,Option2,Option2,,,No,,Risk assessment and financial decision making,It was the right amount of time,73352
2021-02-12 04:59:54,2021-02-12 05:09:44,IP Address,67.175.120.26,100,590,True,2021-02-12 05:09:45,R_r6aK1lzRrMhJucF,,,,,41.902496337890625,-87.67259979248046875,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298340,1.292,189.146,191.71,15,Option 1,0.939,36.321,36.737,6,Option1,Option1,80,20,The case was presented great as all the instructions were clear.,,I think the study was about someone’s greed and how much they were willing to give another person. Or how much time or money they are willing to give.,It was too long,73365
2021-02-12 09:31:41,2021-02-12 09:41:03,IP Address,64.64.246.177,100,562,True,2021-02-12 09:41:04,R_dcbkwt07GSOS0nL,,,,,34.048492431640625,-118.252899169921875,anonymous,EN,I understand the information above and wish to continue,30,False,True,False,99.385,113.022,115.173,4,Option 2,3.923,3.923,6.718,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option2,Option2,,," no","force us to make a decision in a shorter time ","I think it is a really math based problem and there should be a data support about which decision is better. However, I don't think the participants have enough time, so we are using our sixth sense to decide which choice is better. ",It was the right amount of time,72736
2021-02-12 10:29:30,2021-02-12 10:39:12,IP Address,35.1.141.206,100,582,True,2021-02-12 10:39:12,R_3CUX7d2BjRl9Hbw,,,,,42.33099365234375,-83.37850189208984375,anonymous,EN,I understand the information above and wish to continue,,,,,,,,,,,,,,298340,30,True,False,True,True,78.999,144.972,147.295,8,Option 2,5.164,5.164,7.664,1,,,,,,,,,,,,,,,,,,,,Option2,Option2,60,40,"Not particularly, it was fun!",The purpose was to ensure that the participant went with their instinct.,"Generosity ",It was too short,73313
